,房屋名称,房屋价格,房屋信息,房屋设施,房屋费用
2190,整租·马场角路48号 2室1厅 南/北,2400,"['基本信息', '面积：56.80㎡', '朝向：南 北', '\xa0', '维护：5天前', '入住：随时入住', '\xa0', '楼层：高楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：无', '\xa0', '采暖：暂无数据', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2400', '押金 ': '2400', '服务费 ': '0', '中介费 ': '需咨询'}"
2191,整租·新长江香榭湾 2室2厅 南/北,2200,"['基本信息', '面积：72.00㎡', '朝向：南 北', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：中楼层/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}"
2192,合租·铁机盛世家园 3居室 南卧,1160,"['基本信息', '面积：13.70㎡', '朝向：南', '\xa0', '维护：2天前', '入住：2024-06-22', '\xa0', '楼层：19/24层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1218', '押金 ': '1218', '服务费 ': '121.8', '中介费 ': '0'}"
2193,合租·绿地光谷中心城 4居室 南卧,930,"['基本信息', '面积：8.00㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：6/44层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '976', '押金 ': '976', '服务费 ': '97.6', '中介费 ': '0'}"
2194,整租·中海光谷东麓 3室2厅 南,2100,"['基本信息', '面积：89.00㎡', '朝向：南', '\xa0', '维护：9天前', '入住：随时入住', '\xa0', '楼层：高楼层/32层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：集中供暖', '租期：3年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2100', '押金 ': '2100', '服务费 ': '0', '中介费 ': '需咨询'}"
2195,整租·进化村 1室1厅 南/北,1080,"['基本信息', '面积：43.40㎡', '朝向：南 北', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：高楼层/7层', '电梯：无', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：3年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1080', '押金 ': '1080', '服务费 ': '0', '中介费 ': '需咨询'}"
2196,整租·邮政小区(江汉) 2室2厅 南/北,2200,"['基本信息', '面积：92.94㎡', '朝向：南 北', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：中楼层/8层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}"
2197,整租·光谷188国际社区 3室2厅 东南,3500,"['基本信息', '面积：114.86㎡', '朝向：东南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：中楼层/23层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3500', '押金 ': '3500', '服务费 ': '0', '中介费 ': '需咨询'}"
2198,合租·米兰映象 4居室 南卧,1360,"['基本信息', '面积：11.10㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：12/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1428', '押金 ': '1428', '服务费 ': '142.8', '中介费 ': '0'}"
2199,整租·绿汀雅境 3室2厅 南,2200,"['基本信息', '面积：108.99㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：低楼层/12层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}"
2200,整租·F阳光城 3室2厅 南,1700,"['基本信息', '面积：125.24㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：低楼层/18层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1700', '押金 ': '1700', '服务费 ': '0', '中介费 ': '需咨询'}"
2201,整租·愿景时代 3室2厅 南,2000,"['基本信息', '面积：48.77㎡', '朝向：南', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：中楼层/16层', '电梯：有', '\xa0', '车位：租用车位', '用水：商水', '\xa0', '用电：商电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2000', '押金 ': '2000', '服务费 ': '0', '中介费 ': '需咨询'}"
2202,合租·融科天城二期 4居室 南卧,1330,"['基本信息', '面积：13.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：7/32层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1396', '押金 ': '1396', '服务费 ': '139.6', '中介费 ': '0'}"
2203,合租·光谷和昌城逸园 4居室 南卧,1630,"['基本信息', '面积：13.50㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：21/39层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1711', '押金 ': '1711', '服务费 ': '171.1', '中介费 ': '0'}"
2204,合租·现代森林小镇 3居室 北卧,1330,"['基本信息', '面积：9.20㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：2/11层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1396', '押金 ': '1396', '服务费 ': '139.6', '中介费 ': '0'}"
2205,整租·海伦小镇 3室2厅 南,1100,"['基本信息', '面积：111.31㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：低楼层/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1100', '押金 ': '1100', '服务费 ': '0', '中介费 ': '需咨询'}"
2206,整租·常青花园第二社区 2室1厅 南/北,1450,"['基本信息', '面积：68.32㎡', '朝向：南 北', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：高楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1450', '押金 ': '1450', '服务费 ': '0', '中介费 ': '需咨询'}"
2207,整租·路桥小区 2室2厅 南,1100,"['基本信息', '面积：61.14㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：中楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1100', '押金 ': '1100', '服务费 ': '0', '中介费 ': '需咨询'}"
2208,整租·宝利金二期中央荣御 1室1厅 西,2660,"['基本信息', '面积：34.82㎡', '朝向：西', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：31/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '2793', '押金 ': '2793', '服务费 ': '279.3', '中介费 ': '0'}"
2209,整租·凯信大厦 2室1厅 复式 南,2100,"['基本信息', '面积：46.12㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：高楼层/25层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：商电', '燃气：无', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2100', '押金 ': '2100', '服务费 ': '0', '中介费 ': '需咨询'}"
2210,整租·太白湖畔D区 3室2厅 南,1200,"['基本信息', '面积：87.46㎡', '朝向：南', '\xa0', '维护：3天前', '入住：随时入住', '\xa0', '楼层：高楼层/32层', '电梯：无', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1200', '押金 ': '1200', '服务费 ': '0', '中介费 ': '需咨询'}"
2211,整租·彩虹郡一期 2室2厅 南,1500,"['基本信息', '面积：80.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：中楼层/30层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1500', '押金 ': '1500', '服务费 ': '0', '中介费 ': '需咨询'}"
2212,整租·佳兆业悦府 3室2厅 南,1700,"['基本信息', '面积：96.13㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：低楼层/21层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1700', '押金 ': '1700', '服务费 ': '0', '中介费 ': '需咨询'}"
2213,整租·锦绣江南 2室2厅 南,3800,"['基本信息', '面积：91.48㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：低楼层/18层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：3年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3800', '押金 ': '3800', '服务费 ': '0', '中介费 ': '需咨询'}"
2214,整租·统建同安家园 2室2厅 南,2150,"['基本信息', '面积：89.35㎡', '朝向：南', '\xa0', '维护：8天前', '入住：随时入住', '\xa0', '楼层：低楼层/18层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2150', '押金 ': '2150', '服务费 ': '0', '中介费 ': '需咨询'}"
2215,合租·统建天成美景 3居室 南卧,1330,"['基本信息', '面积：10.40㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：33/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1396', '押金 ': '1396', '服务费 ': '139.6', '中介费 ': '0'}"
