ID,type,type,coordinates,小区名,区域,户型,面积,朝向,装修风,楼层,房屋类,价格,备注,链接,properties.经纬度,properties.NEAR_FID,properties.NEAR_DIST,latitude,longitude
2158,Feature,Point,"[114.289815832, 30.4778185489]",佳兆业金域天下二期,白沙洲,3室1厅,118.5平米,南,毛坯,低楼层(共32层),板楼,175万,单价15000多？你没有看错 通透好户型 满二诚心卖,https://wh.lianjia.com/ershoufang/104108248410.html,"114.289820,30.480577",71549,0.00275845422852,114.289815832,30.4778185489
2159,Feature,Point,"[114.366936063, 30.4131299061]",梅南山居,庙山,3室2厅,104.49平米,南,简装,中楼层(共5层),板楼,89万,梅南山居标准三室两厅湖景房。。。。。。。。。。,https://wh.lianjia.com/ershoufang/104108580437.html,"114.368288,30.412823",125354,0.0013863350988,114.366936063,30.4131299061
2160,Feature,Point,"[114.293222548, 30.4554951765]",东原湖光里,黄家湖,3室2厅,86.68平米,南,精装,中楼层(共27层),板楼,112万,精装满五唯一 领包入住  一线临湖,https://wh.lianjia.com/ershoufang/104110019324.html,"114.297917,30.453683",74289,0.00503208339037,114.293222548,30.4554951765
2161,Feature,Point,"[114.361932865, 30.5065111816]",武汉大学珞桂小区,卓刀泉,4室2厅,141.33平米,南,简装,高楼层(共7层),板楼,190万,经典大四房  采光好  视野开阔  诚意出售,https://wh.lianjia.com/ershoufang/104110020056.html,"114.361991,30.506479",121354,6.64479766936e-05,114.361932865,30.5065111816
2162,Feature,Point,"[114.373733845, 30.4078311185]",保利海上五月花一期,庙山,4室2厅,112.21平米,南 北,精装,高楼层(共18层),板楼,125万,保利物业 精装四房两卫，拎包入住，居家客户优选,https://wh.lianjia.com/ershoufang/104110363644.html,"114.373667,30.406151",130328,0.00168144771801,114.373733845,30.4078311185
2163,Feature,Point,"[114.322797245, 30.5794761281]",绿地国际金融城二期,积玉桥,3室2厅,133.49平米,南 北,简装,高楼层(共32层),板塔结合,407万,武昌滨江 内环次新房 南北通透三房  业主诚心出售,https://wh.lianjia.com/ershoufang/104110238093.html,"114.322818,30.579452",97499,3.18263850534e-05,114.322797245,30.5794761281
2164,Feature,Point,"[114.175103303, 30.5089999267]",东风阳光城四期,沌口,3室2厅,87.08平米,南 北,精装,中楼层(共32层),板楼,120万,精装老证 税费低 看房方便 诚意售,https://wh.lianjia.com/ershoufang/104110835889.html,"114.173809,30.506977",14210,0.00240155214165,114.175103303,30.5089999267
2165,Feature,Point,"[114.258927601, 30.5322455955]",锦绣雅苑,钟家村,3室2厅,105.15平米,南 北,毛坯,高楼层(共33层),板楼,145万,六号线地铁站，通透大三房出售，户型方正,https://wh.lianjia.com/ershoufang/104109516147.html,"114.259161,30.532307",49284,0.000241341264116,114.258927601,30.5322455955
2166,Feature,Point,"[114.211279159, 30.5928779985]",南垸小区,古田,2室2厅,93.42平米,南,精装,中楼层(共7层),板楼,111万,店长推荐 可韩家墩 古田四路轻轨旁停车方便老证 诚售,https://wh.lianjia.com/ershoufang/104109762070.html,"114.211252,30.592905",24865,3.82974188017e-05,114.211279159,30.5928779985
2167,Feature,Point,"[114.171707601, 30.4589124796]",海伦小镇,沌口,3室2厅,111.12平米,南,毛坯,高楼层(共33层),板楼,73万,小区自带双语幼儿园，有老人健身设备以及青年篮球场,https://wh.lianjia.com/ershoufang/104110167818.html,"114.166239,30.413077",13962,0.0461605544492,114.171707601,30.4589124796
2168,Feature,Point,"[114.296557602, 30.5982514154]",中海澳门佳园,台北香港路,2室1厅,69.03平米,南,精装,低楼层(共47层),板塔结合,199.8万,中海物业，产证两年，正规两房，明厨明卫，双地铁口，,https://wh.lianjia.com/ershoufang/104110042098.html,"114.296480,30.598301",77611,9.20905343387e-05,114.296557602,30.5982514154
2169,Feature,Point,"[114.319481096, 30.5693742164]",福星惠誉澜桥公馆,楚河汉街,3室2厅,88.18平米,南 北,精装,高楼层(共41层),板楼,253万,沙湖边地铁口 水岸国际澜桥公馆 精装三房 高楼层满二,https://wh.lianjia.com/ershoufang/104109888818.html,"114.319106,30.566662",95700,0.00273803119221,114.319481096,30.5693742164
2170,Feature,Point,"[114.570769488, 30.6596982528]",凤凰小城,四新,2室2厅,84.59平米,南,毛坯,中楼层(共32层),板楼,118万,凤凰湖畔，罕见毛坯2房，中高楼层，公摊22%，可看湖,https://wh.lianjia.com/ershoufang/104110090540.html,"114.805685,30.837199",165981,0.294434734763,114.570769488,30.6596982528
2171,Feature,Point,"[114.383347535, 30.6055183428]",金地自在城,团结大道,3室2厅,87.77平米,南,精装,中楼层(共34层),板塔结合,185万,金地自在城自住装修 精装修 精装修,https://wh.lianjia.com/ershoufang/104108883679.html,"114.383565,30.604698",133161,0.000848677403893,114.383347535,30.6055183428
2172,Feature,Point,"[114.341308517, 30.4802765489]",瑞湖天地,珞狮南路,2室2厅,96.42平米,南,毛坯,低楼层(共18层),板楼,126万,清水毛坯，改造空间大，无抵押，无户口,https://wh.lianjia.com/ershoufang/104109238430.html,"114.342506,30.482580",111357,0.00259612259048,114.341308517,30.4802765489
2173,Feature,Point,"[114.198891097, 30.5601712555]",中国铁建国际城,王家湾,2室2厅,84.58平米,南,简装,高楼层(共32层),板楼,129万,央企开发，中国铁建国际城，双地铁，近龙阳湖公园,https://wh.lianjia.com/ershoufang/104109783572.html,"114.199029,30.560066",20223,0.000173481826418,114.198891097,30.5601712555
2174,Feature,Point,"[114.314360815, 30.624681038]",东立国际,二七,3室2厅,99.46平米,东南 南,精装,高楼层(共18层),塔楼,200万,东立国际二期  朝南精装3房  老证省税 拎包入住,https://wh.lianjia.com/ershoufang/104109750048.html,"114.314367,30.624698",91710,1.80544659983e-05,114.314360815,30.624681038
2175,Feature,Point,"[114.301071027, 30.649737406]",统建同安家园,后湖,2室2厅,93.28平米,南,精装,中楼层(共18层),板楼,139万,同安家园双 地铁口比邻商圈精装两房 老证 拎包入住,https://wh.lianjia.com/ershoufang/104109935196.html,"114.300814,30.650412",79179,0.000721900344311,114.301071027,30.649737406
2176,Feature,Point,"[114.28683323, 30.6193175377]",长江委协昌里小区,育才花桥,3室1厅,93.87平米,东南,精装,低楼层(共20层),塔楼,154万,长江委协昌里小区 东南朝向 采光好无遮挡,https://wh.lianjia.com/ershoufang/104110651343.html,"114.286892,30.619129",67242,0.000197485010057,114.28683323,30.6193175377
2177,Feature,Point,"[114.21111364, 30.5177980771]",绿地中央广场,四新,2室2厅,84.26平米,南 北,精装,中楼层(共33层),板楼,116.8万,老证 精装修 拎包入住 南北朝向采光好,https://wh.lianjia.com/ershoufang/104109299592.html,"114.213506,30.516450",24449,0.00274603318198,114.21111364,30.5177980771
2178,Feature,Point,"[114.289815832, 30.4778185489]",佳兆业金域天下二期,白沙洲,2室2厅,78.35平米,南 北,精装,低楼层(共33层),板楼,129万,店长推荐：佳兆业二期，不临轻轨，自住两房，交通便利,https://wh.lianjia.com/ershoufang/104110555487.html,"114.289820,30.480577",71549,0.00275845422852,114.289815832,30.4778185489
2179,Feature,Point,"[114.295783263, 30.582898591]",长江日报宿舍,台北香港路,2室1厅,77.51平米,南,简装,高楼层(共6层),板楼,106万,长江日报宿舍 正规大两房朝南 楼层采光好 诚心出售,https://wh.lianjia.com/ershoufang/104108462925.html,"114.297500,30.581163",75590,0.0024412009433,114.295783263,30.582898591
2180,Feature,Point,"[114.309060907, 30.6292687111]",金涛翰林苑,二七,2室1厅,84.5平米,东南,简装,低楼层(共22层),塔楼,115万,老证电梯板楼，公摊小，户型方正，地铁公交齐全,https://wh.lianjia.com/ershoufang/104110532899.html,"114.309081,30.629341",86425,7.50293989751e-05,114.309060907,30.6292687111
2181,Feature,Point,"[114.214898926, 30.6271450177]",开来银湖鑫城,金银湖,2室1厅,81.15平米,南,简装,中楼层(共24层),板楼,97万,开来银湖鑫城 有地下车位 电梯两房 两证满五唯一,https://wh.lianjia.com/ershoufang/104107289532.html,"114.213657,30.628717",25399,0.0020033742888,114.214898926,30.6271450177
2182,Feature,Point,"[114.287207039, 30.6204090337]",协昌花园,育才花桥,3室2厅,114.35平米,东南,简装,中楼层(共7层),塔楼,130万,此房老证，楼层好，大三房，8号站竹叶山站口,https://wh.lianjia.com/ershoufang/104110601991.html,"114.287188,30.620405",67255,1.94616099397e-05,114.287207039,30.6204090337
2183,Feature,Point,"[114.358574701, 30.594724085]",保利城,团结大道,2室1厅,88.97平米,西南,简装,高楼层(共34层),板塔结合,158万,徐东商圈  央企保利城  高层边户 采光好 无遮挡,https://wh.lianjia.com/ershoufang/104109121581.html,"114.358457,30.594967",118803,0.000269928330938,114.358574701,30.594724085
2184,Feature,Point,"[114.281496, 30.584777]",南国中心,武广万松园,3室1厅,96.02平米,东,精装,中楼层(共31层),塔楼,249万,户型方正，中间楼层，三房一厅，精装修拎包入住,https://wh.lianjia.com/ershoufang/104110625461.html,"114.281496,30.584777",63704,0.0,114.281496,30.584777
2185,Feature,Point,"[114.333440582, 30.54002303]",建筑设计院西区,中南丁字桥,2室1厅,50.57平米,南 北,简装,中楼层(共6层),板楼,268万,中南建筑设计院 暖气房中间楼层 诚心卖总价低 可议价,https://wh.lianjia.com/ershoufang/104109338947.html,"114.333102,30.540023",105291,0.000338582456542,114.333440582,30.54002303
2186,Feature,Point,"[114.325261, 30.549127]",群建星城,中南丁字桥,2室2厅,94.47平米,南,毛坯,低楼层(共45层),板楼,153万,近地铁 武昌内环优质电梯2房 三梯四户，户型方正,https://wh.lianjia.com/ershoufang/104105892761.html,"114.325261,30.549127",99845,0.0,114.325261,30.549127
2187,Feature,Point,"[114.30546, 30.559616]",蓝湾俊园,积玉桥,4室2厅,202.14平米,南,精装,高楼层(共10层),板楼,518万,顶楼复式  证满五年 江景效果好 通透格局  带80平露台,https://wh.lianjia.com/ershoufang/104110041553.html,"114.305460,30.559616",84685,0.0,114.30546,30.559616
2188,Feature,Point,"[114.306455, 30.507834]",保利公园九里,老南湖,2室1厅,71.57平米,南,精装,中楼层(共34层),板楼,131万,九里  精装两房 全房朝南 诚售,https://wh.lianjia.com/ershoufang/104110417337.html,"114.306455,30.507834",85568,0.0,114.306455,30.507834
2189,Feature,Point,"[114.260800428, 30.7107640951]",珩生领袖城,盘龙城,3室2厅,111.25平米,南,精装,高楼层(共18层),板楼,88万,婚房装修，业主自荐，装修好，楼层好，诚心卖,https://wh.lianjia.com/ershoufang/104110640713.html,"114.262651,30.711157",49676,0.00189182213422,114.260800428,30.7107640951
2190,Feature,Point,"[114.19970161, 30.5944482681]",美好名流汇,古田,3室2厅,107.9平米,南 北,精装,高楼层(共33层),板楼,179万,美好名流 近地铁，中百旁边，普爱医院,https://wh.lianjia.com/ershoufang/104108393251.html,"114.199682,30.594302",20053,0.000147576821828,114.19970161,30.5944482681
2191,Feature,Point,"[114.360006911, 30.5920451485]",保利城三期,团结大道,3室2厅,95.34平米,南,精装,高楼层(共29层),板塔结合,180万,保利城三期   精装三房  看房方便,https://wh.lianjia.com/ershoufang/104104887559.html,"114.360033,30.591878",120443,0.00016917227009,114.360006911,30.5920451485
2192,Feature,Point,"[114.293222548, 30.4554951765]",东原湖光里,黄家湖,3室2厅,85.77平米,南,精装,低楼层(共27层),板楼,107万,东原湖光里+毛坯+满二+一线临湖,https://wh.lianjia.com/ershoufang/104110241407.html,"114.297917,30.453683",74289,0.00503208339037,114.293222548,30.4554951765
2193,Feature,Point,"[114.315855, 30.366783]",世纪花园,纸坊,2室2厅,88.89平米,东南,精装,高楼层(共7层),板楼,70万,世纪花园88.89平 精装两房 户型方正 采光好,https://wh.lianjia.com/ershoufang/104110574441.html,"114.315855,30.366783",95179,0.0,114.315855,30.366783
2194,Feature,Point,"[114.354398899, 30.5063833018]",南湖景苑,街道口,3室2厅,128.55平米,南 北,精装,中楼层(共18层),塔楼,230万,南湖边，南湖景苑精装三房，洋房小高层，环境优美,https://wh.lianjia.com/ershoufang/104110629117.html,"114.354228,30.505707",118204,0.000697560458292,114.354398899,30.5063833018
2195,Feature,Point,"[114.246041681, 30.6197591244]",福星城北区,长港路,2室2厅,91.82平米,南 北,简装,中楼层(共45层),板塔结合,129万,A级甄选+福星城通透大2房+老证满五唯一税费低,https://wh.lianjia.com/ershoufang/104109246996.html,"114.246002,30.619903",38237,0.000149247345073,114.246041681,30.6197591244
2196,Feature,Point,"[114.372232399, 30.4990218796]",保利拉菲,卓刀泉,3室2厅,91.27平米,南 北,精装,高楼层(共30层),板楼,178万,保利拉菲二期 精装修3房 两证满五年 诚心出售,https://wh.lianjia.com/ershoufang/104108871660.html,"114.372677,30.498744",128320,0.000524297185663,114.372232399,30.4990218796
2197,Feature,Point,"[114.323955404, 30.4806047638]",保利心语七期,珞狮南路,2室2厅,65.25平米,西南,精装,低楼层(共32层),板塔结合,119万,保利心语七期精装两房，带露台，满两年，看房方便！,https://wh.lianjia.com/ershoufang/104110407659.html,"114.323980,30.480769",100591,0.000166067735006,114.323955404,30.4806047638
2198,Feature,Point,"[114.33071809, 30.5389721509]",中南一路26号,中南丁字桥,2室1厅,68.36平米,南,简装,高楼层(共7层),平房,96万,中南路地铁口200米 南北阳台 价格好谈 采光好,https://wh.lianjia.com/ershoufang/104110101715.html,"114.330710,30.539121",103398,0.000149068849946,114.33071809,30.5389721509
2199,Feature,Point,"[114.225072, 30.554351]",七里一村,七里庙,2室1厅,71.13平米,西南,简装,中楼层(共8层),暂无数据,68万,中间楼层 带拐角阳台 南北朝向 诚心急售,https://wh.lianjia.com/ershoufang/104106185318.html,"114.225072,30.554351",30070,0.0,114.225072,30.554351
2200,Feature,Point,"[114.185790401, 30.5923233204]",金地悦江时代骊湾区,古田,3室2厅,94.72平米,南,精装,中楼层(共48层),板楼,155万,金地悦江时代 精装三房 满二 看房方便 业主诚心出售,https://wh.lianjia.com/ershoufang/104108368244.html,"114.186206,30.591537",16264,0.000889394344695,114.185790401,30.5923233204
2201,Feature,Point,"[114.329249425, 30.5738711151]",梦湖水岸,沙湖,3室2厅,157.12平米,东 东南,毛坯,中楼层(共10层),板楼,370万,梦湖水岸 满五唯一税费少 可以看沙湖 电梯房看房方便,https://wh.lianjia.com/ershoufang/104109474633.html,"114.329350,30.571516",103121,0.00235726164542,114.329249425,30.5738711151
2202,Feature,Point,"[114.190249905, 30.6294429749]",金珠港湾二期,金银湖,3室2厅,100.37平米,南 北,精装,低楼层(共18层),板楼,86万,金珠港湾老证小三房 通透户型 随时看房,https://wh.lianjia.com/ershoufang/104110311518.html,"114.190252,30.629344",17737,9.89970213791e-05,114.190249905,30.6294429749
2203,Feature,Point,"[114.368061355, 30.5861503697]",东沙花园北区,团结大道,2室1厅,62.45平米,南,精装,低楼层(共34层),板塔结合,85万,楚河汉街岳家嘴 二环内4号线地铁口 住宅2室1厅1厨1卫,https://wh.lianjia.com/ershoufang/104110806429.html,"114.367986,30.586230",126016,0.000109632809599,114.368061355,30.5861503697
2204,Feature,Point,"[114.418552149, 30.4778450914]",长城坐标城九期,关山大道,3室2厅,95.38平米,南,精装,中楼层(共33层),板楼,236万,长城坐标城九期 精装小三房 保养好 随时看房！,https://wh.lianjia.com/ershoufang/104110666033.html,"114.415711,30.475679",153188,0.00357268520783,114.418552149,30.4778450914
2205,Feature,Point,"[114.424697994, 30.4965784506]",金鑫国际,华科大,2室2厅,82.97平米,南,简装,高楼层(共17层),板塔结合,154万,关山 次新小区 金鑫国际住宅 满二 不临街 朝南,https://wh.lianjia.com/ershoufang/104110141035.html,"114.424491,30.496067",156169,0.000551750153833,114.424697994,30.4965784506
2206,Feature,Point,"[114.313563902, 30.3722118277]",兴邦华庭,文化大道,2室2厅,85.31平米,南,精装,高楼层(共23层),板楼,86万,文华大道精装两房 诚心出售  价格可谈  随时看房,https://wh.lianjia.com/ershoufang/104109386219.html,"114.313376,30.371238",93410,0.000991790074017,114.313563902,30.3722118277
